season,franchise_id,franchise_name,franchise_abbrev,franchise_logo,franchise_icon,division_id,division_name,conference_id,conference_name
2016,0001,Galway Buccaneers,Bucs,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0001.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0001.jpg,04,Barry Sanders Division,01,BFC
2016,0002,K-Town Rocketeers,R-KT,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0002.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0002.png,04,Barry Sanders Division,01,BFC
2016,0003,CTU Los Angeles,CTU,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0003.png,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0003.png,00,Brett Favre Division,00,RFC
2016,0004,Cleve Crusader,CLE,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0004.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0004.png,01,Buddy Ryan Division,00,RFC
2016,0005,G-Town Pandas,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0005.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0005.jpg,04,Barry Sanders Division,01,BFC
2016,0006,Dexter Wolves,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0006.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0006.jpg,02,Reggie White Division,00,RFC
2016,0007,Jena Dragons,JEN,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0007.png,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0007.png,00,Brett Favre Division,00,RFC
2016,0008,Dortmund Packers,NA,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0146.png,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0146.png,00,Brett Favre Division,00,RFC
2016,0009,Syke Steelers,NA,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0009.jpg,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0009.jpg,00,Brett Favre Division,00,RFC
2016,0010,County Hoya Brawlers,NA,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0004.png,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0004.png,03,Joe Namath Division,01,BFC
2016,0011,Hannover Bengals,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0011.png,http://i.imgur.com/zBnku1l.png,00,Brett Favre Division,00,RFC
2016,0012,Wüterich Packers,NA,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0012.jpg,00,Brett Favre Division,00,RFC
2016,0013,Cologne Rocketboobs,CGRB,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0013.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0013.jpg,01,Buddy Ryan Division,00,RFC
2016,0014,Deevillage Moonwalkers,DMW,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0014.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0014.png,05,Joe Montana Division,01,BFC
2016,0015,Las Vegas Saints,LVS,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0295.png,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0295.png,02,Reggie White Division,00,RFC
2016,0016,Wichita´s Hall of Fame Squad,NA,NA,https://www46.myfantasyleague.com/fflnet2016/helmets/h-0001.gif,02,Reggie White Division,00,RFC
2016,0017,Kiel Baltic Seagulls,KS,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0017.jpg,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0017.jpg,05,Joe Montana Division,01,BFC
2016,0018,Hintertupfingen Griffins,HTG,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0018.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0018.jpg,04,Barry Sanders Division,01,BFC
2016,0019,Dresden Jaguars,NA,NA,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0126.png,03,Joe Namath Division,01,BFC
2016,0020,Nipawomsett Monsters,NIM,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0020.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0020.jpg,05,Joe Montana Division,01,BFC
2016,0021,Green Düsseldorf Packers ,NA,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0021.jpg,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0021.jpg,01,Buddy Ryan Division,00,RFC
2016,0022,Oberaeder Woelfe,ORW,https://www46.myfantasyleague.com/fflnet2016/newlogos/Skull.png,https://www46.myfantasyleague.com/fflnet2016/helmets/h-0117.gif,03,Joe Namath Division,01,BFC
2016,0023,Berlin Bears,BER,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0023.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0023.png,03,Joe Namath Division,01,BFC
2016,0024,Lordran Sunseekers,LOR,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0024.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0024.png,03,Joe Namath Division,01,BFC
2016,0025,Hannover Eagles,HE,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0025.gif,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0025.gif,01,Buddy Ryan Division,00,RFC
2016,0026,Red Raiders,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0026.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0026.png,02,Reggie White Division,00,RFC
2016,0027,Eindhoven Bandits,NA,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0027.jpg,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0027.jpg,04,Barry Sanders Division,01,BFC
2016,0028,German Cats,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0028.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0028.png,01,Buddy Ryan Division,00,RFC
2016,0029,Cyriaks Weimar Mermaids,NA,NA,http://www.epicadamwildlife.com/wp-content/uploads/2015/10/merchild-baby-mermaid.jpg,05,Joe Montana Division,01,BFC
2016,0030,Essen Outlaws,NA,https://www46.myfantasyleague.com/fflnet2016/helmets/h-0079.gif,https://www46.myfantasyleague.com/fflnet2016/helmets/h-0079.gif,05,Joe Montana Division,01,BFC
2016,0031,German Swans,SWA,NA,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0031.gif,02,Reggie White Division,00,RFC
2016,0032,Green Bay Monarchs,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0032.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0032.jpg,01,Buddy Ryan Division,00,RFC
2016,0033,Dresden Giants,NA,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0033.png,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0033.png,04,Barry Sanders Division,01,BFC
2016,0034,Eiterfeld Jets,EFJ,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0034.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0034.gif,03,Joe Namath Division,01,BFC
2016,0035,Beatdown Bulldogs,BB,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0035.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0035.gif,05,Joe Montana Division,01,BFC
2016,0036,Team Rocket,NA,http://www60.http://www.pokewiki.de/images/thumb/7/7f/Rocketlogo.png/77px-Rocketlogo.png.com/fflnetdynamic2016/63018_franchise_logo0036.jpg,https://www46.myfantasyleague.com/fflnet2017/newhelmets/nh-0093.png,02,Reggie White Division,00,RFC
2017,0001,Galway Buccaneers,Bucs,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0001.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0001.jpg,04,Barry Sanders Division,01,BFC
2017,0002,K-Town Rocketeers,R-KT,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0002.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0002.png,04,Barry Sanders Division,01,BFC
2017,0003,CTU Los Angeles,CTU,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0003.png,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0003.png,00,Brett Favre Division,00,RFC
2017,0004,Cleve Crusader,CLE,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0004.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0004.png,01,Buddy Ryan Division,00,RFC
2017,0005,G-Town Pandas,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0005.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0005.jpg,04,Barry Sanders Division,01,BFC
2017,0006,Dexter Wolves,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0006.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0006.jpg,02,Reggie White Division,00,RFC
2017,0007,Jena Dragons,JEN,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0007.png,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0007.png,00,Brett Favre Division,00,RFC
2017,0008,Dortmund Packers,NA,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0146.png,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0146.png,00,Brett Favre Division,00,RFC
2017,0009,Syke Steelers,NA,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0009.jpg,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0009.jpg,00,Brett Favre Division,00,RFC
2017,0010,County Hoya Brawlers,NA,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0004.png,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0004.png,03,Joe Namath Division,01,BFC
2017,0011,Hannover Bengals,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0011.png,http://i.imgur.com/zBnku1l.png,00,Brett Favre Division,00,RFC
2017,0012,Wüterich Packers,NA,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0012.jpg,00,Brett Favre Division,00,RFC
2017,0013,Cologne Rocketboobs,CGRB,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0013.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0013.jpg,01,Buddy Ryan Division,00,RFC
2017,0014,Deevillage Moonwalkers,DMW,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0014.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0014.png,05,Joe Montana Division,01,BFC
2017,0015,Las Vegas Saints,LVS,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0295.png,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0295.png,02,Reggie White Division,00,RFC
2017,0016,Wichita´s Hall of Fame Squad,NA,NA,https://www46.myfantasyleague.com/fflnet2016/helmets/h-0001.gif,02,Reggie White Division,00,RFC
2017,0017,Kiel Baltic Seagulls,KS,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0017.jpg,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0017.jpg,05,Joe Montana Division,01,BFC
2017,0018,Hintertupfingen Griffins,HTG,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0018.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0018.jpg,04,Barry Sanders Division,01,BFC
2017,0019,Dresden Jaguars,NA,NA,https://www46.myfantasyleague.com/fflnet2016/newhelmets/nh-0126.png,03,Joe Namath Division,01,BFC
2017,0020,Nipawomsett Monsters,NIM,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0020.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0020.jpg,05,Joe Montana Division,01,BFC
2017,0021,Green Düsseldorf Packers ,NA,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0021.jpg,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0021.jpg,01,Buddy Ryan Division,00,RFC
2017,0022,Oberaeder Woelfe,ORW,https://www46.myfantasyleague.com/fflnet2016/newlogos/Skull.png,https://www46.myfantasyleague.com/fflnet2016/helmets/h-0117.gif,03,Joe Namath Division,01,BFC
2017,0023,Berlin Bears,BER,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0023.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0023.png,03,Joe Namath Division,01,BFC
2017,0024,Lordran Sunseekers,LOR,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0024.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0024.png,03,Joe Namath Division,01,BFC
2017,0025,Hannover Eagles,HE,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0025.gif,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0025.gif,01,Buddy Ryan Division,00,RFC
2017,0026,Red Raiders,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0026.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0026.png,02,Reggie White Division,00,RFC
2017,0027,Eindhoven Bandits,NA,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0027.jpg,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0027.jpg,04,Barry Sanders Division,01,BFC
2017,0028,German Cats,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0028.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0028.png,01,Buddy Ryan Division,00,RFC
2017,0029,Cyriaks Weimar Mermaids,NA,NA,http://www.epicadamwildlife.com/wp-content/uploads/2015/10/merchild-baby-mermaid.jpg,05,Joe Montana Division,01,BFC
2017,0030,Essen Outlaws,NA,https://www46.myfantasyleague.com/fflnet2016/helmets/h-0079.gif,https://www46.myfantasyleague.com/fflnet2016/helmets/h-0079.gif,05,Joe Montana Division,01,BFC
2017,0031,German Swans,SWA,NA,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0031.gif,02,Reggie White Division,00,RFC
2017,0032,Green Bay Monarchs,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0032.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0032.jpg,01,Buddy Ryan Division,00,RFC
2017,0033,Dresden Giants,NA,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0033.png,http://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0033.png,04,Barry Sanders Division,01,BFC
2017,0034,Eiterfeld Jets,EFJ,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0034.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0034.gif,03,Joe Namath Division,01,BFC
2017,0035,Beatdown Bulldogs,BB,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0035.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0035.gif,05,Joe Montana Division,01,BFC
2017,0036,Team Rocket,NA,http://www60.http://www.pokewiki.de/images/thumb/7/7f/Rocketlogo.png/77px-Rocketlogo.png.com/fflnetdynamic2016/63018_franchise_logo0036.jpg,https://www46.myfantasyleague.com/fflnet2017/newhelmets/nh-0093.png,02,Reggie White Division,00,RFC
2018,0001,Galway Buccaneers,Bucs,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0001.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0001.jpg,04,Barry Sanders Division,01,BFC
2018,0002,K-Town Rocketeers,R-KT,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0002.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0002.png,04,Barry Sanders Division,01,BFC
2018,0003,CTU Los Angeles,CTU,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0003.png,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0003.png,00,Brett Favre Division,00,RFC
2018,0004,Cleve Crusader,CLE,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0004.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0004.png,01,Buddy Ryan Division,01,BFC
2018,0005,G-Town Pandas,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0005.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0005.jpg,04,Barry Sanders Division,01,BFC
2018,0006,Dexter Wolves,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0006.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0006.jpg,02,Reggie White Division,01,BFC
2018,0007,Jena Dragons,JEN,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0007.png,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0007.png,00,Brett Favre Division,00,RFC
2018,0008,Dortmund Packers,DOP,http://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_logo0008.jpg,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0008.jpg,00,Brett Favre Division,00,RFC
2018,0009,Syke Steelers,NA,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0009.jpg,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0009.jpg,00,Brett Favre Division,00,RFC
2018,0010,County Hoya Brawlers,NA,https://www48.myfantasyleague.com/fflnet2016/newhelmets/nh-0004.png,https://www48.myfantasyleague.com/fflnet2016/newhelmets/nh-0004.png,03,Joe Namath Division,00,RFC
2018,0011,Hannover Bengals,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0011.png,http://i.imgur.com/zBnku1l.png,00,Brett Favre Division,00,RFC
2018,0012,Wüterich Packers,NA,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0012.jpg,00,Brett Favre Division,00,RFC
2018,0013,Cologne Rocketboobs,CGRB,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0013.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0013.jpg,01,Buddy Ryan Division,01,BFC
2018,0014,Deevillage Moonwalkers,DMW,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0014.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0014.png,05,Joe Montana Division,00,RFC
2018,0015,Las Vegas Saints,LVS,https://www48.myfantasyleague.com/fflnet2016/newhelmets/nh-0295.png,https://www48.myfantasyleague.com/fflnet2016/newhelmets/nh-0295.png,02,Reggie White Division,01,BFC
2018,0016,Wichita´s Hall of Fame Squad,NA,NA,https://www48.myfantasyleague.com/fflnet2016/helmets/h-0001.gif,02,Reggie White Division,01,BFC
2018,0017,Nordic Wolves,NORD,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_logo0017.jpg,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0017.jpg,05,Joe Montana Division,00,RFC
2018,0018,Hintertupfingen Griffins,HTG,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0018.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0018.jpg,04,Barry Sanders Division,01,BFC
2018,0019,Dresden Jaguars,NA,NA,https://www48.myfantasyleague.com/fflnet2016/newhelmets/nh-0126.png,03,Joe Namath Division,00,RFC
2018,0020,Dresden Cardinals ,NIM,https://www48.myfantasyleague.com/fflnet2018/helmets/h-0015.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0020.jpg,05,Joe Montana Division,00,RFC
2018,0021,Green Düsseldorf Packers ,NA,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0021.jpg,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0021.jpg,01,Buddy Ryan Division,01,BFC
2018,0022,M-V Lightning,NA,http://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_logo0022.jpg,http://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0022.jpg,03,Joe Namath Division,00,RFC
2018,0023,Berlin Bears,BER,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0023.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0023.png,03,Joe Namath Division,00,RFC
2018,0024,Lordran Sunseekers,LOR,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0024.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0024.png,03,Joe Namath Division,00,RFC
2018,0025,Hannover Eagles,HE,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0025.gif,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0025.gif,01,Buddy Ryan Division,01,BFC
2018,0026,Red Raiders,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0026.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0026.png,02,Reggie White Division,01,BFC
2018,0027,Eindhoven Bandits,NA,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_logo0027.jpg,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0027.jpg,04,Barry Sanders Division,01,BFC
2018,0028,German Cats,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0028.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0028.png,01,Buddy Ryan Division,01,BFC
2018,0029,Cyriaks Weimar Mermaids,NA,NA,http://www.epicadamwildlife.com/wp-content/uploads/2015/10/merchild-baby-mermaid.jpg,05,Joe Montana Division,00,RFC
2018,0030,Würzburg Turtles,NA,https://www48.myfantasyleague.com/fflnet2016/helmets/h-0079.gif,https://www48.myfantasyleague.com/fflnet2016/helmets/h-0079.gif,05,Joe Montana Division,00,RFC
2018,0031,German Swans,SWA,NA,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0031.gif,02,Reggie White Division,01,BFC
2018,0032,Green Bay Monarchs,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0032.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0032.jpg,01,Buddy Ryan Division,01,BFC
2018,0033,Auwald Woodpecker,NA,http://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_logo0033.png,http://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0033.png,04,Barry Sanders Division,01,BFC
2018,0034,Eiterfeld Jets,EFJ,http://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_logo0034.png,http://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0034.png,03,Joe Namath Division,00,RFC
2018,0035,Beatdown Bulldogs,BB,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0035.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0035.gif,05,Joe Montana Division,00,RFC
2018,0036,Team Rocket,NA,NA,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0036.jpg,02,Reggie White Division,01,BFC
2019,0001,Galway Buccaneers,Bucs,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0001.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0001.jpg,04,Barry Sanders Division,01,BFC
