season,franchise_id,franchise_name,franchise_abbrev,franchise_logo,franchise_icon,division_id,division_name,conference_id,conference_name
2022,0002,Wolftown Rocketeers,R-WT,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0002.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0002.png,04,Barry Sanders Division,00,RFC
2022,0003,CTU Los Angeles,CTU,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0003.jpg,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0003.png,00,Brett Favre Division,01,BFC
2022,0004,Cleve Crusader,CLE,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0004.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0004.png,01,Buddy Ryan Division,00,RFC
2022,0005,G-Town Pandas,PAN,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0005.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0005.png,04,Barry Sanders Division,00,RFC
2022,0006,Dexter Wolves,DW,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0006.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0006.jpg,02,Reggie White Division,00,RFC
2022,0007,Jena Dragons,JEN,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0007.jpg,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0007.jpg,00,Brett Favre Division,01,BFC
2022,0008,Dortmund Packers,DOP,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_logo0008.jpg,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0008.jpg,00,Brett Favre Division,01,BFC
2022,0009,Syke Steelers,Syke,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0009.png,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0009.jpg,00,Brett Favre Division,01,BFC
2022,0010,Güstrow Racoons,NA,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0010.jpg,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0010.jpg,03,Joe Namath Division,01,BFC
2022,0011,Flens Pirates ,NA,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0011.jpg,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0011.jpg,00,Brett Favre Division,01,BFC
2022,0012,Wüterich Packers,NA,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0012.jpg,00,Brett Favre Division,01,BFC
2022,0013,Cologne Thunderkittens,CTK,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0013.jpg,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0013.jpg,01,Buddy Ryan Division,00,RFC
2022,0014,Deevillage Moonwalkers,DMW,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0014.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0014.png,05,Joe Montana Division,01,BFC
2022,0015,Las Vegas Saints,LVS,https://www45.myfantasyleague.com/fflnet2020/newhelmets/nh-0215.png,https://www45.myfantasyleague.com/fflnet2020/newhelmets/nh-0215.png,02,Reggie White Division,00,RFC
2022,0016,Wichita´s Hall of Fame Squad,WHOF,NA,https://www45.myfantasyleague.com/fflnet2016/helmets/h-0001.gif,02,Reggie White Division,00,RFC
2022,0017,Nordic Wolves,WLVS,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0017.jpg,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0017.jpg,05,Joe Montana Division,01,BFC
2022,0018,Hintertupfingen Griffins,HTG,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0018.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0018.png,04,Barry Sanders Division,00,RFC
2022,0019,Dresden Jaguars,DDJ,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0019.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0019.png,03,Joe Namath Division,01,BFC
2022,0020,Wandsbek Hogs,Hogs,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0020.jpg,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0020.jpg,05,Joe Montana Division,01,BFC
2022,0021,Munich Lions,MUC,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0021.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0021.png,01,Buddy Ryan Division,00,RFC
2022,0022,M-V Lightning,NA,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_logo0022.jpg,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0022.jpg,03,Joe Namath Division,01,BFC
2022,0023,Berlin Bears,BER,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0023.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0023.png,03,Joe Namath Division,01,BFC
2022,0024,Milano Raptors,Mil,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0024.jpg,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0024.jpg,03,Joe Namath Division,01,BFC
2022,0025,Hannover Eagles,HE,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0025.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0025.gif,01,Buddy Ryan Division,00,RFC
2022,0026,Red Raiders,RR,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0026.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0026.png,02,Reggie White Division,00,RFC
2022,0027,Golden Skulls Göttingen,GSG,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0027.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0027.png,04,Barry Sanders Division,00,RFC
2022,0028,German Cats,GC,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0028.jpg,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0028.jpg,01,Buddy Ryan Division,00,RFC
2022,0029,D-Block Busters,DBB,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0029.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0029.png,05,Joe Montana Division,01,BFC
2022,0030,Higglystadt Patriots,HP,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0030.png,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0030.png,05,Joe Montana Division,01,BFC
2022,0031,German Swans,SWA,NA,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0031.gif,02,Reggie White Division,00,RFC
2022,0032,Newtown Patriots,NP,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0032.jpg,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0032.jpg,01,Buddy Ryan Division,00,RFC
2022,0033,Auwald Woodpecker,WOOD,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0033.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0033.png,04,Barry Sanders Division,00,RFC
2022,0034,Fulda Jets,FDJ,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0034.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0034.png,03,Joe Namath Division,01,BFC
2022,0035,Güstrow Torros,GT,https://g.espncdn.com/lm-static/logo-packs/core/Mascots/mascots-1.svg,https://g.espncdn.com/lm-static/logo-packs/core/Mascots/mascots-1.svg,05,Joe Montana Division,01,BFC
2022,0036,Baratheon Boars,BOA,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0036.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0036.png,02,Reggie White Division,00,RFC
2023,0001,Reinheim SilverSharks,RSS,https://www48.myfantasyleague.com/fflnetdynamic2009/45911_franchise_icon0005.jpg,https://www48.myfantasyleague.com/fflnetdynamic2009/45911_franchise_icon0005.jpg,04,Barry Sanders Division,00,RFC
2023,0002,Wolftown Rocketeers,R-WT,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0002.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0002.png,04,Barry Sanders Division,00,RFC
2023,0003,CTU Los Angeles,CTU,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0003.jpg,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0003.png,00,Brett Favre Division,00,RFC
2023,0004,Cleve Crusader,CLE,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0004.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0004.png,01,Buddy Ryan Division,01,BFC
2023,0005,G-Town Pandas,PAN,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0005.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0005.png,04,Barry Sanders Division,00,RFC
2023,0006,Dexter Wolves,DW,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0006.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0006.jpg,02,Reggie White Division,01,BFC
2023,0007,Jena Dragons,JEN,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0007.jpg,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0007.jpg,00,Brett Favre Division,00,RFC
2023,0008,Dortmund Packers,DOP,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_logo0008.jpg,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0008.jpg,00,Brett Favre Division,00,RFC
2023,0009,Syke Steelers,Syke,https://www45.myfantasyleague.com/fflnetdynamic2023/63018_franchise_logo0009.jpg,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0009.jpg,00,Brett Favre Division,00,RFC
2023,0010,Güstrow Racoons,NA,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0010.jpg,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0010.jpg,03,Joe Namath Division,00,RFC
2023,0011,Flens Pirates ,NA,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0011.jpg,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0011.jpg,00,Brett Favre Division,00,RFC
2023,0012,Wüterich Packers,NA,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0012.jpg,00,Brett Favre Division,00,RFC
2023,0013,Cologne Thunderkittens,CTK,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0013.jpg,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0013.jpg,01,Buddy Ryan Division,01,BFC
2023,0014,Deevillage Moonwalkers,DMW,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0014.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0014.png,05,Joe Montana Division,01,BFC
2023,0015,Las Vegas Saints,LVS,https://www45.myfantasyleague.com/fflnet2020/newhelmets/nh-0215.png,https://www45.myfantasyleague.com/fflnet2020/newhelmets/nh-0215.png,02,Reggie White Division,01,BFC
2023,0016,Wichita´s Hall of Fame Squad,WHOF,NA,https://www45.myfantasyleague.com/fflnet2016/helmets/h-0001.gif,02,Reggie White Division,01,BFC
2023,0017,Nordic Wolves,WLVS,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0017.jpg,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0017.jpg,05,Joe Montana Division,01,BFC
2023,0018,Hintertupfingen Griffins,HTG,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0018.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0018.png,04,Barry Sanders Division,00,RFC
2023,0019,Dresden Jaguars,DDJ,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0019.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0019.png,03,Joe Namath Division,00,RFC
2023,0020,Deloused Duck‘s,Ducks,https://www45.myfantasyleague.com/fflnetdynamic2023/63018_franchise_logo0020.png,https://www45.myfantasyleague.com/fflnetdynamic2023/63018_franchise_icon0020.png,05,Joe Montana Division,01,BFC
2023,0021,Munich Lions,MUC,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0021.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0021.png,01,Buddy Ryan Division,01,BFC
2023,0022,M-V Lightning,NA,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_logo0022.jpg,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0022.jpg,03,Joe Namath Division,00,RFC
2023,0023,Güstrow Rugrats,BER,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0023.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0023.png,03,Joe Namath Division,00,RFC
2023,0024,Milano Raptors,Mil,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0024.jpg,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0024.jpg,03,Joe Namath Division,00,RFC
2023,0025,Hannover Eagles,HE,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0025.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0025.gif,01,Buddy Ryan Division,01,BFC
2023,0026,Red Raiders,RR,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0026.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0026.png,02,Reggie White Division,01,BFC
2023,0027,Golden Skulls Göttingen,GSG,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0027.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0027.png,04,Barry Sanders Division,00,RFC
2023,0028,German Cats,GC,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0028.jpg,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0028.jpg,01,Buddy Ryan Division,01,BFC
2023,0029,D-Block Busters,DBB,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0029.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0029.png,05,Joe Montana Division,01,BFC
2023,0030,Higglystadt Patriots,HP,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0030.png,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0030.png,05,Joe Montana Division,01,BFC
2023,0031,German Swans,SWA,NA,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0031.gif,02,Reggie White Division,01,BFC
2023,0032,Newtown Patriots,NP,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0032.jpg,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0032.jpg,01,Buddy Ryan Division,01,BFC
2023,0033,Auwald Woodpecker,WOOD,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0033.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0033.png,04,Barry Sanders Division,00,RFC
2023,0034,Fulda Jets,FDJ,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0034.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0034.png,03,Joe Namath Division,00,RFC
2023,0035,Güstrow Torros,GT,https://g.espncdn.com/lm-static/logo-packs/core/Mascots/mascots-1.svg,https://g.espncdn.com/lm-static/logo-packs/core/Mascots/mascots-1.svg,05,Joe Montana Division,01,BFC
2023,0036,Baratheon Boars,BOA,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0036.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0036.png,02,Reggie White Division,01,BFC
2024,0001,Reinheim SilverSharks,RSS,https://www48.myfantasyleague.com/fflnetdynamic2009/45911_franchise_icon0005.jpg,https://www48.myfantasyleague.com/fflnetdynamic2009/45911_franchise_icon0005.jpg,04,Barry Sanders Division,00,RFC
2024,0002,Wolftown Rocketeers,R-WT,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0002.jpg,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0002.png,04,Barry Sanders Division,00,RFC
2024,0003,CTU Los Angeles,CTU,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0003.jpg,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0003.png,00,Brett Favre Division,00,RFC
2024,0004,Cleve Crusader,CLE,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0004.gif,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0004.png,01,Buddy Ryan Division,01,BFC
2024,0005,G-Town Pandas,PAN,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0005.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0005.png,04,Barry Sanders Division,00,RFC
2024,0006,Dire Wolves,DW,https://www45.myfantasyleague.com/fflnetdynamic2024/63018_franchise_logo0006.jpg,https://www45.myfantasyleague.com/fflnetdynamic2024/63018_franchise_icon0006.jpg,02,Reggie White Division,01,BFC
2024,0007,Jena Dragons,JEN,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0007.jpg,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0007.jpg,00,Brett Favre Division,00,RFC
2024,0008,Dortmund Packers,DOP,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_logo0008.jpg,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0008.jpg,00,Brett Favre Division,00,RFC
2024,0009,Syke Steelers,Syke,https://www45.myfantasyleague.com/fflnetdynamic2023/63018_franchise_logo0009.jpg,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0009.jpg,00,Brett Favre Division,00,RFC
2024,0010,Güstrow Racoons,NA,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0010.jpg,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0010.jpg,03,Joe Namath Division,00,RFC
2024,0011,Flens Pirates ,NA,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0011.jpg,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0011.jpg,00,Brett Favre Division,00,RFC
2024,0012,Wüterich Packers,NA,NA,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0012.jpg,00,Brett Favre Division,00,RFC
2024,0013,Berlin Packers,BP,https://www45.myfantasyleague.com/fflnetdynamic2024/63018_franchise_logo0013.png,https://www45.myfantasyleague.com/fflnetdynamic2024/63018_franchise_icon0013.png,01,Buddy Ryan Division,01,BFC
2024,0014,Deevillage Moonwalkers,DMW,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0014.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0014.png,05,Joe Montana Division,01,BFC
2024,0015,Las Vegas Saints,LVS,https://www45.myfantasyleague.com/fflnet2020/newhelmets/nh-0215.png,https://www45.myfantasyleague.com/fflnet2020/newhelmets/nh-0215.png,02,Reggie White Division,01,BFC
2024,0016,Wichita´s Hall of Fame Squad,WHOF,NA,https://www45.myfantasyleague.com/fflnet2016/helmets/h-0001.gif,02,Reggie White Division,01,BFC
2024,0017,Nordic Wolves,WLVS,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0017.jpg,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0017.jpg,05,Joe Montana Division,01,BFC
2024,0018,Hintertupfingen Griffins,HTG,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0018.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0018.png,04,Barry Sanders Division,00,RFC
2024,0019,Dresden Jaguars,DDJ,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0019.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0019.png,03,Joe Namath Division,00,RFC
2024,0020,Deloused Duck‘s,Ducks,https://www45.myfantasyleague.com/fflnetdynamic2023/63018_franchise_logo0020.png,https://www45.myfantasyleague.com/fflnetdynamic2023/63018_franchise_icon0020.png,05,Joe Montana Division,01,BFC
2024,0021,Munich Lions,MUC,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0021.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0021.png,01,Buddy Ryan Division,01,BFC
2024,0022,M-V Lightning,NA,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_logo0022.jpg,https://www48.myfantasyleague.com/fflnetdynamic2018/63018_franchise_icon0022.jpg,03,Joe Namath Division,00,RFC
2024,0023,Güstrow Rugrats,BER,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0023.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0023.png,03,Joe Namath Division,00,RFC
2024,0024,Milano Raptors,Mil,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0024.jpg,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0024.jpg,03,Joe Namath Division,00,RFC
2024,0025,Hannover Eagles,HE,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0025.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0025.gif,01,Buddy Ryan Division,01,BFC
2024,0026,Red Raiders,RR,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0026.png,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_icon0026.png,02,Reggie White Division,01,BFC
2024,0027,Golden Skulls Göttingen,GSG,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_logo0027.png,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0027.png,04,Barry Sanders Division,00,RFC
2024,0028,German Cats,GC,https://www48.myfantasyleague.com/fflnetdynamic2016/63018_franchise_logo0028.jpg,https://www45.myfantasyleague.com/fflnetdynamic2022/63018_franchise_icon0028.jpg,01,Buddy Ryan Division,01,BFC
2024,0029,D-Block Busters,DBB,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0029.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0029.png,05,Joe Montana Division,01,BFC
2024,0030,Higglystadt Patriots,HP,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0030.png,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0030.png,05,Joe Montana Division,01,BFC
2024,0031,German Swans,SWA,NA,https://www46.myfantasyleague.com/fflnetdynamic2017/63018_franchise_icon0031.gif,02,Reggie White Division,01,BFC
2024,0032,Newtown Patriots,NP,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_logo0032.jpg,https://www45.myfantasyleague.com/fflnetdynamic2020/63018_franchise_icon0032.jpg,01,Buddy Ryan Division,01,BFC
2024,0033,Auwald Woodpecker,WOOD,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0033.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0033.png,04,Barry Sanders Division,00,RFC
2024,0034,Fulda Jets,FDJ,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0034.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0034.png,03,Joe Namath Division,00,RFC
2024,0035,Güstrow Torros,GT,https://g.espncdn.com/lm-static/logo-packs/core/Mascots/mascots-1.svg,https://g.espncdn.com/lm-static/logo-packs/core/Mascots/mascots-1.svg,05,Joe Montana Division,01,BFC
2024,0036,Baratheon Boars,BOA,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_logo0036.png,https://www45.myfantasyleague.com/fflnetdynamic2021/63018_franchise_icon0036.png,02,Reggie White Division,01,BFC
